current_temperature,target_temperature,humidity,heater_speed
23.92,26.0,75.52,24.74
13.89,26.0,55.5,91.19
19.61,26.0,73.09,50.59
21.42,26.0,77.66,34.44
14.35,26.0,75.6,86.34
18.91,26.0,75.83,52.72
16.54,26.0,80.54,67.13
13.9,26.0,48.37,93.98
20.19,26.0,72.89,47.94
14.65,26.0,83.75,71.76
21.45,26.0,67.95,37.7
14.72,26.0,53.69,85.58
23.58,26.0,84.95,20.43
15.12,26.0,51.99,83.35
26.34,26.0,58.42,0.0
12.42,26.0,51.88,90.1
20.35,26.0,63.58,42.95
17.12,26.0,61.76,69.33
15.6,26.0,64.65,66.43
19.55,26.0,82.12,47.06
25.47,26.0,64.13,0.0
26.64,26.0,65.59,0.0
16.85,26.0,80.47,74.35
14.47,26.0,77.71,81.89
23.52,26.0,54.59,23.05
21.31,26.0,45.52,43.93
15.22,26.0,70.18,79.35
24.16,26.0,78.79,16.54
20.3,26.0,67.11,49.62
22.45,26.0,53.45,33.49
17.75,26.0,74.65,63.58
19.03,26.0,71.78,54.07
14.89,26.0,67.6,80.55
24.1,26.0,79.53,20.96
14.51,26.0,76.37,81.43
24.45,26.0,71.72,19.48
24.77,26.0,71.59,8.84
23.95,26.0,71.49,24.33
12.31,26.0,66.01,99.56
16.37,26.0,63.56,69.58
19.49,26.0,73.38,53.04
21.53,26.0,69.42,35.29
26.71,26.0,64.6,0.0
18.01,26.0,50.07,62.23
26.0,26.0,73.08,0.0
14.61,26.0,70.84,86.2
17.94,26.0,58.69,65.14
12.84,26.0,59.25,92.05
23.88,26.0,54.87,16.77
14.41,26.0,83.48,82.96
16.11,26.0,79.41,73.47
24.4,26.0,67.44,13.35
20.56,26.0,61.07,50.73
12.22,26.0,74.47,99.62
12.04,26.0,66.11,97.37
20.17,26.0,84.03,43.15
16.88,26.0,47.2,71.15
14.88,26.0,46.37,84.09
21.82,26.0,67.74,40.01
15.65,26.0,53.13,82.61
21.48,26.0,69.17,38.09
18.07,26.0,76.26,62.68
14.99,26.0,50.52,86.78
14.21,26.0,62.62,87.03
15.79,26.0,72.55,76.72
12.48,26.0,78.35,96.58
16.93,26.0,64.85,70.87
26.43,26.0,53.25,0.31
25.3,26.0,68.43,5.39
17.95,26.0,63.18,61.68
21.21,26.0,75.88,36.82
21.08,26.0,67.22,35.79
25.26,26.0,56.18,10.73
15.78,26.0,75.18,76.18
16.74,26.0,65.71,65.57
16.83,26.0,52.1,70.76
12.65,26.0,67.52,94.89
17.04,26.0,82.93,66.64
26.05,26.0,73.22,0.0
26.59,26.0,56.95,0.0
13.75,26.0,73.43,89.56
19.33,26.0,56.3,48.81
18.1,26.0,66.71,60.45
19.83,26.0,66.06,48.59
20.88,26.0,54.9,42.99
12.32,26.0,58.92,100.0
25.48,26.0,82.69,11.51
27.58,26.0,55.02,1.69
22.45,26.0,77.04,33.44
22.57,26.0,71.69,21.08
20.45,26.0,66.31,50.32
17.35,26.0,50.5,61.2
14.38,26.0,53.18,95.87
21.35,26.0,52.16,38.86
12.72,26.0,68.47,99.47
25.19,26.0,83.94,12.31
18.73,26.0,80.09,54.01
18.64,26.0,46.01,58.86
17.23,26.0,55.95,65.45
27.51,26.0,51.29,0.43
14.8,26.0,84.03,78.1
14.42,26.0,54.42,84.03
14.65,26.0,53.05,87.55
22.54,26.0,69.84,27.07
27.87,26.0,67.25,0.0
15.77,26.0,54.03,78.66
26.49,26.0,71.81,1.6
16.46,26.0,48.88,72.8
22.37,26.0,45.77,38.37
12.65,26.0,48.3,98.55
19.93,26.0,59.59,48.42
22.47,26.0,84.0,29.19
20.58,26.0,66.89,46.05
15.81,26.0,75.19,71.19
25.26,26.0,57.86,9.87
27.52,26.0,73.77,0.0
19.35,26.0,83.65,44.89
22.17,26.0,59.31,39.85
24.65,26.0,84.96,18.29
15.86,26.0,70.54,72.35
25.83,26.0,74.94,0.0
16.48,26.0,55.09,74.26
24.41,26.0,70.72,10.54
13.79,26.0,65.44,93.7
16.61,26.0,83.26,66.95
20.54,26.0,81.19,49.15
20.4,26.0,60.87,43.4
25.61,26.0,82.87,4.23
27.94,26.0,80.39,0.0
13.72,26.0,68.62,87.71
16.34,26.0,48.28,76.33
17.72,26.0,51.43,69.54
19.66,26.0,48.07,50.76
19.9,26.0,49.32,46.47
25.7,26.0,84.08,0.0
24.33,26.0,53.49,18.84
12.3,26.0,72.63,98.03
19.28,26.0,70.46,56.71
21.89,26.0,70.25,33.96
19.37,26.0,53.27,49.24
14.09,26.0,68.17,78.37
18.36,26.0,70.02,69.2
18.59,26.0,67.82,59.77
15.0,26.0,52.45,83.97
24.1,26.0,73.92,18.95
17.14,26.0,47.93,65.07
21.42,26.0,68.65,35.59
20.25,26.0,62.45,53.27
26.04,26.0,55.01,0.24
13.95,26.0,77.3,83.18
13.83,26.0,52.04,86.79
16.81,26.0,82.32,65.72
18.9,26.0,80.38,53.32
16.78,26.0,59.42,78.09
24.21,26.0,57.21,17.01
15.92,26.0,50.5,73.64
13.36,26.0,81.65,88.44
18.62,26.0,70.1,58.36
24.37,26.0,46.27,12.16
25.61,26.0,65.44,6.18
23.73,26.0,48.43,26.21
20.93,26.0,67.95,42.44
23.59,26.0,65.36,19.63
22.9,26.0,48.31,26.82
15.75,26.0,77.63,68.98
20.81,26.0,55.49,43.36
24.33,26.0,66.66,17.45
17.07,26.0,70.56,64.31
22.46,26.0,83.49,36.69
19.7,26.0,64.75,53.5
20.05,26.0,81.69,40.43
13.44,26.0,59.19,86.04
22.66,26.0,79.3,25.29
25.85,26.0,54.43,7.65
14.26,26.0,73.3,87.77
17.86,26.0,48.54,70.84
12.78,26.0,84.44,91.58
12.47,26.0,83.16,92.85
27.83,26.0,62.69,1.64
19.9,26.0,65.96,50.51
17.69,26.0,68.91,63.01
16.4,26.0,56.0,73.06
27.68,26.0,71.98,1.8
16.04,26.0,72.94,73.26
23.61,26.0,66.0,26.86
16.54,26.0,50.91,68.12
13.13,26.0,81.77,99.4
22.93,26.0,49.6,27.06
12.03,26.0,70.17,100.0
22.81,26.0,49.12,32.37
16.01,26.0,50.84,75.47
23.94,26.0,45.82,23.25
24.32,26.0,59.53,19.76
23.59,26.0,70.58,19.7
12.39,26.0,65.86,94.99
23.26,26.0,71.98,24.81
27.84,26.0,72.0,0.0
15.88,26.0,50.61,82.94
16.39,26.0,47.29,77.67
25.02,26.0,70.01,10.11
14.57,26.0,71.13,85.28
22.57,26.0,67.27,22.96
24.08,26.0,54.83,16.69
12.59,26.0,77.43,94.99
20.86,26.0,48.03,48.02
21.21,26.0,70.29,40.43
16.86,26.0,49.82,76.85
26.02,26.0,71.18,0.0
14.6,26.0,61.71,82.8
17.83,26.0,73.72,61.69
25.58,26.0,47.09,6.7
15.05,26.0,67.2,79.22
25.14,26.0,50.8,14.94
13.27,26.0,72.3,87.04
19.83,26.0,49.8,52.47
13.21,26.0,47.94,98.37
22.85,26.0,73.52,26.59
24.65,26.0,47.54,12.29
25.6,26.0,53.98,4.74
27.7,26.0,77.99,1.85
22.75,26.0,77.39,26.42
24.3,26.0,79.17,12.41
20.09,26.0,58.04,52.72
26.6,26.0,66.12,0.1
22.3,26.0,75.93,35.09
26.14,26.0,50.48,0.0
15.77,26.0,73.98,82.86
19.95,26.0,48.9,54.51
23.68,26.0,81.53,18.47
15.24,26.0,70.49,80.7
15.38,26.0,64.73,77.15
27.65,26.0,64.39,0.0
18.95,26.0,52.25,52.27
14.91,26.0,58.84,82.05
17.3,26.0,74.08,67.41
18.36,26.0,66.64,59.35
21.97,26.0,66.17,30.77
26.77,26.0,52.81,0.53
27.79,26.0,72.61,0.0
22.43,26.0,60.68,32.73
23.2,26.0,52.31,23.23
17.15,26.0,82.75,66.93
25.71,26.0,65.27,11.32
15.48,26.0,66.12,80.4
13.7,26.0,84.25,76.36
27.57,26.0,59.66,0.94
25.83,26.0,82.72,0.0
16.86,26.0,72.8,67.8
22.8,26.0,70.32,24.23
19.47,26.0,54.38,50.8
17.17,26.0,47.07,71.0
16.59,26.0,62.51,64.46
14.18,26.0,45.41,89.7
20.79,26.0,47.84,48.67
19.15,26.0,68.81,51.13
20.19,26.0,73.98,41.6
15.45,26.0,51.72,80.25
27.02,26.0,74.3,0.0
22.22,26.0,82.99,29.61
26.39,26.0,74.73,0.0
13.75,26.0,76.39,89.06
21.97,26.0,73.03,36.26
25.59,26.0,53.99,1.34
17.29,26.0,59.44,64.27
15.12,26.0,82.97,78.27
16.24,26.0,71.45,69.26
16.37,26.0,76.56,71.72
19.16,26.0,83.75,57.53
17.22,26.0,54.26,68.53
16.34,26.0,57.87,69.74
22.38,26.0,70.79,32.71
12.85,26.0,45.97,97.81
17.45,26.0,67.85,64.89
23.04,26.0,77.35,27.73
14.81,26.0,69.42,84.33
15.53,26.0,56.82,79.49
15.21,26.0,73.96,78.49
12.01,26.0,50.84,100.0
19.58,26.0,80.79,54.12
12.62,26.0,49.04,100.0
16.37,26.0,79.54,71.12
27.92,26.0,64.91,0.69
26.69,26.0,62.15,0.06
15.44,26.0,65.03,79.18
16.96,26.0,53.01,68.58
19.42,26.0,63.31,51.97
25.51,26.0,78.99,2.24
24.84,26.0,77.04,15.43
14.02,26.0,51.52,92.35
13.99,26.0,71.94,87.19
18.67,26.0,79.27,55.91
25.92,26.0,77.79,0.0
26.11,26.0,62.03,0.0
13.72,26.0,46.92,87.76
21.19,26.0,82.25,36.35
14.49,26.0,60.84,82.24
22.98,26.0,59.44,28.48
26.66,26.0,75.38,2.16
19.28,26.0,55.56,54.17
13.33,26.0,78.39,94.34
21.27,26.0,48.04,38.38
18.54,26.0,74.63,56.98
24.97,26.0,83.63,10.26
17.45,26.0,84.83,67.0
26.0,26.0,81.95,0.41
16.38,26.0,79.83,71.01
14.52,26.0,56.16,80.18
16.9,26.0,83.67,63.58
12.56,26.0,82.12,97.13
16.5,26.0,66.37,64.46
22.56,26.0,61.08,35.25
14.28,26.0,49.37,90.44
13.78,26.0,68.63,85.81
14.12,26.0,73.02,82.68
13.24,26.0,61.16,99.76
25.99,26.0,61.24,5.07
27.11,26.0,67.93,2.05
12.74,26.0,46.11,99.54
24.16,26.0,83.31,14.9
23.79,26.0,56.6,21.61
27.95,26.0,50.64,0.73
17.57,26.0,45.22,67.3
16.57,26.0,79.28,75.78
19.25,26.0,79.53,51.9
25.71,26.0,48.81,0.21
23.66,26.0,51.09,17.7
19.55,26.0,62.92,52.44
15.91,26.0,52.43,74.92
23.63,26.0,74.43,22.53
25.67,26.0,47.32,0.0
18.4,26.0,66.99,61.68
22.7,26.0,60.31,25.86
18.4,26.0,63.6,59.8
19.66,26.0,61.99,50.15
20.4,26.0,51.13,53.19
24.41,26.0,53.81,16.68
27.64,26.0,47.59,0.85
19.11,26.0,49.61,58.38
17.48,26.0,84.12,68.06
17.98,26.0,56.19,62.66
14.14,26.0,57.28,89.38
16.75,26.0,50.08,76.67
13.38,26.0,75.21,92.84
18.85,26.0,81.97,56.45
14.68,26.0,76.59,80.41
17.54,26.0,69.5,64.01
24.7,26.0,77.53,16.94
15.93,26.0,61.17,80.83
21.79,26.0,79.38,32.9
26.42,26.0,76.94,0.77
21.07,26.0,45.07,39.65
15.1,26.0,64.51,83.81
17.52,26.0,55.58,63.3
21.45,26.0,48.45,42.63
20.11,26.0,78.85,48.52
14.38,26.0,45.32,86.82
19.15,26.0,74.21,58.95
20.69,26.0,84.53,37.04
16.28,26.0,64.28,79.27
21.8,26.0,59.85,37.43
13.12,26.0,69.23,85.1
17.39,26.0,77.19,70.14
24.87,26.0,54.61,15.44
16.15,26.0,55.03,74.16
21.68,26.0,69.29,33.1
18.56,26.0,82.6,50.88
17.06,26.0,56.94,77.83
26.66,26.0,60.07,0.0
17.49,26.0,84.73,58.48
15.79,26.0,52.05,79.4
26.55,26.0,48.08,1.11
23.94,26.0,68.59,16.08
22.91,26.0,45.97,32.23
12.79,26.0,52.22,99.22
14.1,26.0,69.89,84.9
22.21,26.0,71.38,32.55
15.35,26.0,65.42,77.64
15.61,26.0,60.35,78.11
24.47,26.0,68.05,12.51
16.57,26.0,70.74,68.59
13.15,26.0,77.14,88.61
12.58,26.0,76.71,91.65
19.09,26.0,71.59,57.8
21.87,26.0,80.77,36.98
25.9,26.0,78.52,0.0
13.77,26.0,50.33,87.56
15.15,26.0,83.27,77.05
20.48,26.0,80.67,51.48
17.83,26.0,57.84,60.61
19.72,26.0,45.81,51.96
26.79,26.0,69.16,0.27
20.72,26.0,62.54,43.5
18.64,26.0,74.98,55.12
27.83,26.0,65.98,0.0
13.04,26.0,48.06,98.39
26.91,26.0,54.79,0.25
20.03,26.0,80.3,49.06
20.06,26.0,46.51,53.16
26.75,26.0,74.47,0.73
20.12,26.0,56.68,53.31
19.01,26.0,63.11,63.73
16.36,26.0,66.24,76.9
22.54,26.0,55.0,28.74
21.11,26.0,71.08,43.34
15.43,26.0,72.74,80.02
23.35,26.0,48.4,31.82
22.31,26.0,59.96,29.17
18.36,26.0,74.78,60.56
12.07,26.0,73.87,95.42
19.15,26.0,66.78,56.1
12.1,26.0,76.11,96.45
13.2,26.0,49.31,97.25
18.89,26.0,49.73,53.0
13.31,26.0,71.3,93.6
16.41,26.0,72.73,72.1
22.49,26.0,77.58,30.63
16.94,26.0,52.24,77.68
27.96,26.0,65.67,0.0
26.66,26.0,71.43,0.0
21.36,26.0,53.95,40.29
27.47,26.0,65.68,0.96
25.89,26.0,70.54,9.41
17.1,26.0,53.58,69.8
23.99,26.0,60.02,17.39
14.19,26.0,53.65,95.05
22.95,26.0,81.12,25.4
19.86,26.0,54.47,45.07
12.27,26.0,49.83,98.75
16.39,26.0,46.41,70.98
27.29,26.0,46.8,1.68
17.05,26.0,52.66,68.76
14.9,26.0,69.33,81.12
15.0,26.0,45.71,88.74
19.67,26.0,56.47,54.02
25.48,26.0,47.33,8.32
24.13,26.0,61.15,15.1
18.99,26.0,46.94,60.65
15.34,26.0,69.3,83.51
12.74,26.0,72.54,95.45
19.4,26.0,74.25,53.26
25.04,26.0,53.97,6.08
23.67,26.0,79.74,24.79
18.54,26.0,72.61,63.92
21.52,26.0,47.27,40.48
18.98,26.0,62.63,53.8
21.26,26.0,75.71,38.38
20.28,26.0,57.44,45.96
22.9,26.0,60.26,26.8
20.12,26.0,70.18,49.59
27.05,26.0,47.22,2.81
18.85,26.0,83.68,57.9
12.25,26.0,51.98,100.0
15.78,26.0,46.07,76.39
20.01,26.0,45.21,48.77
20.65,26.0,60.98,42.54
20.84,26.0,80.37,40.85
23.43,26.0,77.79,29.33
16.39,26.0,81.48,77.05
22.64,26.0,66.35,32.59
23.26,26.0,62.95,25.48
18.58,26.0,60.43,54.06
18.43,26.0,46.86,62.18
14.86,26.0,81.38,76.87
18.62,26.0,64.85,63.73
24.59,26.0,63.2,8.65
26.54,26.0,65.61,0.59
21.5,26.0,76.77,34.17
16.79,26.0,53.98,71.56
22.92,26.0,73.4,29.5
23.84,26.0,73.43,23.64
17.32,26.0,78.98,64.56
25.22,26.0,45.35,11.55
13.18,26.0,51.82,92.92
12.17,26.0,63.84,100.0
13.97,26.0,79.02,88.96
14.5,26.0,83.6,82.64
26.06,26.0,68.79,1.53
18.8,26.0,53.49,57.16
16.4,26.0,52.38,77.96
18.87,26.0,70.58,51.93
18.32,26.0,53.4,58.13
16.82,26.0,67.12,71.64
14.21,26.0,78.39,82.58
22.49,26.0,60.59,26.0
14.19,26.0,60.14,92.13
24.41,26.0,46.45,12.5
15.23,26.0,55.16,80.91
23.7,26.0,72.93,19.02
24.89,26.0,59.42,10.69
14.01,26.0,51.33,86.99
13.39,26.0,49.23,96.89
27.19,26.0,48.8,0.84
19.41,26.0,71.37,55.48
22.08,26.0,69.5,31.43
12.37,26.0,65.74,100.0
16.46,26.0,65.01,65.51
20.09,26.0,51.13,43.86
26.18,26.0,65.02,0.0
16.34,26.0,47.4,77.16
24.4,26.0,82.03,16.45
22.6,26.0,47.32,32.64
13.84,26.0,61.94,91.23
16.69,26.0,45.02,74.54
15.81,26.0,76.45,71.24
19.08,26.0,51.65,59.27
22.17,26.0,82.0,34.44
18.93,26.0,46.76,62.96
15.91,26.0,77.83,79.92
23.13,26.0,71.27,26.8
21.35,26.0,54.99,35.66
20.31,26.0,53.1,53.84
20.87,26.0,59.31,39.51
15.55,26.0,78.14,77.12
22.89,26.0,79.48,26.16
18.2,26.0,52.01,60.9
17.82,26.0,59.14,66.78
14.4,26.0,54.5,87.9
21.55,26.0,49.91,40.69
21.64,26.0,70.86,33.79
17.44,26.0,58.83,66.0
25.76,26.0,54.02,0.56
25.53,26.0,79.64,4.75
13.74,26.0,74.93,87.11
23.12,26.0,75.95,31.96
18.3,26.0,46.57,61.46
28.0,26.0,81.61,2.44
15.6,26.0,67.99,82.09
16.49,26.0,65.15,73.55
19.07,26.0,45.42,56.68
16.3,26.0,80.91,69.35
23.07,26.0,66.76,23.04
19.69,26.0,78.01,56.23
15.53,26.0,71.22,77.3
20.1,26.0,76.87,40.74
26.22,26.0,72.72,0.0
24.68,26.0,81.84,17.22
19.98,26.0,54.02,50.41
16.62,26.0,53.08,69.72
14.88,26.0,73.5,77.36
26.05,26.0,65.06,2.44
23.36,26.0,68.97,29.33
21.15,26.0,73.34,39.65
26.07,26.0,66.9,1.57
13.95,26.0,76.51,87.37
22.92,26.0,57.75,28.5
15.47,26.0,79.36,74.69
13.93,26.0,49.31,87.35
19.45,26.0,70.36,48.15
18.2,26.0,80.61,62.74
27.06,26.0,55.11,0.12
17.18,26.0,58.07,70.11
25.04,26.0,57.22,11.28
23.98,26.0,67.57,20.33
22.69,26.0,61.51,27.94
26.73,26.0,49.32,0.57
18.53,26.0,80.65,60.89
18.23,26.0,53.19,66.98
14.58,26.0,66.36,79.63
16.41,26.0,68.79,71.21
26.08,26.0,46.63,0.0
19.59,26.0,48.83,59.73
17.46,26.0,83.87,69.44
15.46,26.0,71.58,74.76
19.76,26.0,46.34,56.66
23.47,26.0,76.77,23.04
16.59,26.0,65.34,74.97
24.12,26.0,48.01,21.49
22.08,26.0,72.23,29.0
24.6,26.0,64.97,16.04
16.01,26.0,53.2,80.32
22.1,26.0,80.11,32.68
14.46,26.0,56.66,85.41
17.82,26.0,56.38,58.92
23.59,26.0,55.91,25.22
22.11,26.0,75.7,33.7
15.01,26.0,73.24,76.86
25.73,26.0,81.13,2.2
12.85,26.0,54.17,97.39
21.52,26.0,76.45,35.12
27.74,26.0,67.92,0.0
20.5,26.0,57.35,39.73
24.81,26.0,46.42,17.48
21.52,26.0,77.76,37.03
24.53,26.0,54.64,11.19
22.49,26.0,70.27,21.92
23.06,26.0,66.95,30.05
15.64,26.0,45.18,82.41
23.87,26.0,84.77,20.13
15.81,26.0,77.57,77.46
27.69,26.0,64.46,0.0
15.64,26.0,72.21,76.95
15.79,26.0,64.06,75.74
25.74,26.0,74.78,1.86
15.89,26.0,50.37,79.53
17.77,26.0,62.85,68.8
23.43,26.0,58.42,23.59
14.54,26.0,63.39,89.79
14.55,26.0,63.02,85.96
19.78,26.0,50.72,52.93
15.9,26.0,84.06,81.3
15.77,26.0,45.62,85.34
12.15,26.0,45.4,100.0
17.93,26.0,59.94,60.47
17.09,26.0,69.82,75.11
12.5,26.0,52.19,99.16
21.94,26.0,66.33,34.03
22.03,26.0,73.91,26.12
13.13,26.0,48.76,97.24
17.07,26.0,84.38,61.78
25.96,26.0,58.47,2.05
21.31,26.0,70.7,34.92
18.59,26.0,49.43,66.32
19.44,26.0,73.38,53.54
15.33,26.0,78.62,85.19
24.99,26.0,49.21,7.46
26.62,26.0,50.03,0.85
26.57,26.0,56.24,0.0
15.58,26.0,45.48,81.55
16.97,26.0,84.44,63.98
14.57,26.0,68.94,81.93
16.92,26.0,69.3,66.84
17.32,26.0,83.36,60.93
22.13,26.0,78.28,28.23
15.03,26.0,77.57,77.66
26.71,26.0,58.58,1.55
13.65,26.0,58.39,95.15
12.11,26.0,56.67,100.0
25.68,26.0,58.87,8.17
23.26,26.0,59.78,20.08
17.69,26.0,50.6,64.55
21.53,26.0,59.24,40.83
15.58,26.0,62.87,79.35
14.69,26.0,57.37,81.64
19.54,26.0,51.61,56.49
17.65,26.0,59.94,63.24
21.84,26.0,64.24,32.95
